User_ID,Product_ID,Category,Brand,User_Age,User_Gender,User_Location,Device_Type,Session_Duration_Min,Pages_Viewed,Time_of_Day,Previous_Purchases,User_Rating,Product_Price,Discount_Applied,Graph_Similarity_Score,Federated_Cluster_ID,Local_Model_Accuracy,Global_Model_Weight,Personalization_Factor,Purchase_Probability,Recommended
U0008,P0100,Sports,BrandD,47,Male,Rural,Desktop,34.65,1,Night,38,2,181.9,0,0.577,4,0.809,0.897,0.945,0.686,1
U0113,P0173,Books,BrandA,18,Female,Urban,Mobile,4.16,4,Night,39,1,483.17,0,0.894,1,0.72,0.818,0.989,0.681,1
U0253,P0136,Books,BrandA,47,Male,Urban,Desktop,9.29,18,Evening,41,4,481.96,0,0.95,3,0.699,0.443,0.787,0.827,1
U0180,P0119,Clothing,BrandE,62,Male,Rural,Desktop,37.73,8,Afternoon,46,2,224.64,0,0.191,1,0.626,0.359,0.616,0.507,0
U0207,P0053,Beauty,BrandD,49,Female,Urban,Mobile,13.26,19,Morning,39,1,398.57,1,0.345,5,0.929,0.357,0.781,0.471,0
U0127,P0183,Home & Kitchen,BrandC,45,Female,Suburban,Mobile,30.74,6,Night,12,4,11.57,1,0.981,8,0.773,0.414,0.346,0.66,1
U0056,P0032,Clothing,BrandC,38,Female,Rural,Desktop,33.15,1,Afternoon,11,1,276.17,0,0.343,1,0.63,0.544,0.355,0.426,0
U0214,P0051,Sports,BrandD,63,Female,Urban,Mobile,17.73,8,Morning,7,4,372.93,0,0.723,9,0.904,0.475,0.689,0.803,1
U0014,P0044,Beauty,BrandE,30,Male,Urban,Tablet,56.96,1,Morning,14,4,112.39,0,0.328,3,0.698,0.22,0.885,0.722,1
U0028,P0082,Sports,BrandB,44,Female,Suburban,Mobile,50.71,19,Afternoon,25,4,35.28,0,0.421,5,0.671,0.247,0.973,0.753,1
U0078,P0198,Beauty,BrandA,53,Female,Urban,Mobile,43.62,11,Night,11,1,82.18,0,0.272,9,0.698,0.409,0.407,0.435,0
U0216,P0146,Toys,BrandE,24,Male,Urban,Mobile,5.6,15,Afternoon,42,4,223.71,0,0.871,5,0.798,0.606,0.817,0.837,1
U0154,P0150,Sports,BrandD,39,Female,Urban,Tablet,7.26,11,Night,45,2,255.65,0,0.894,9,0.626,0.633,0.866,0.697,1
U0014,P0037,Clothing,BrandA,27,Other,Urban,Mobile,30.07,19,Evening,26,5,193.54,0,0.367,10,0.769,0.538,0.661,0.759,1
U0187,P0096,Beauty,BrandC,56,Male,Suburban,Desktop,10.48,10,Afternoon,17,5,222.79,1,0.841,8,0.914,0.765,0.413,0.734,1
U0007,P0056,Beauty,BrandB,32,Male,Urban,Desktop,58.72,12,Afternoon,44,4,237.77,0,0.422,7,0.666,0.764,0.657,0.689,1
U0003,P0105,Books,BrandC,32,Male,Urban,Mobile,10.35,1,Night,35,5,385.87,0,0.189,1,0.716,0.485,0.626,0.706,1
U0111,P0059,Books,BrandD,21,Male,Suburban,Mobile,29.76,7,Night,48,5,57.09,0,0.782,4,0.739,0.212,0.646,0.833,1
U0238,P0131,Electronics,BrandA,49,Male,Urban,Desktop,22.48,17,Afternoon,26,4,385.63,0,0.637,9,0.805,0.577,0.657,0.76,1
U0239,P0156,Sports,BrandD,40,Female,Urban,Mobile,38.72,10,Morning,8,4,345.87,1,0.347,10,0.922,0.443,0.862,0.666,1
U0274,P0035,Books,BrandA,23,Male,Suburban,Desktop,8.61,6,Morning,38,2,372.12,0,0.328,8,0.738,0.224,0.253,0.484,0
U0294,P0189,Electronics,BrandE,41,Other,Urban,Mobile,26.39,17,Morning,0,3,368.56,1,0.978,4,0.624,0.984,0.431,0.587,0
U0227,P0093,Toys,BrandB,37,Female,Suburban,Mobile,17.21,18,Evening,6,1,237.94,0,0.876,1,0.722,0.433,0.627,0.605,1
U0015,P0182,Toys,BrandE,54,Female,Rural,Desktop,53.38,5,Evening,25,4,109.64,1,0.829,10,0.667,0.663,0.355,0.61,1
U0192,P0191,Books,BrandE,37,Female,Urban,Mobile,3.39,18,Night,6,4,270.63,1,0.215,4,0.828,0.541,0.98,0.645,1
U0119,P0097,Sports,BrandD,29,Male,Suburban,Mobile,54.91,17,Evening,6,5,479.2,0,0.78,3,0.61,0.229,0.337,0.745,1
U0028,P0135,Beauty,BrandB,50,Female,Urban,Mobile,50.15,16,Morning,7,2,296.32,0,0.293,6,0.702,0.15,0.523,0.524,0
U0202,P0076,Home & Kitchen,BrandA,45,Female,Urban,Mobile,18.56,8,Afternoon,15,5,10.47,1,0.98,5,0.791,0.663,0.89,0.832,1
U0039,P0049,Sports,BrandA,25,Female,Rural,Mobile,47.57,13,Evening,2,4,34.56,0,0.147,5,0.697,0.322,0.172,0.543,0
U0273,P0094,Clothing,BrandC,18,Female,Rural,Desktop,2.84,16,Evening,44,4,496.47,0,0.417,2,0.793,0.319,0.839,0.75,1
U0231,P0159,Toys,BrandA,54,Male,Urban,Mobile,58.05,11,Morning,9,5,40.61,0,0.486,3,0.64,0.961,0.614,0.748,1
U0086,P0186,Books,BrandD,39,Other,Suburban,Mobile,32.07,6,Evening,49,4,27.79,0,0.842,6,0.93,0.516,0.129,0.72,1
U0126,P0189,Books,BrandE,23,Male,Rural,Desktop,18.89,3,Night,6,3,179.75,0,0.79,2,0.702,0.126,0.913,0.761,1
U0300,P0024,Beauty,BrandE,38,Female,Rural,Mobile,22.39,1,Afternoon,20,1,484.81,0,0.437,4,0.923,0.406,0.135,0.459,0
U0025,P0148,Clothing,BrandE,49,Other,Suburban,Mobile,4.92,18,Morning,36,1,162.74,0,0.609,2,0.714,0.626,0.564,0.537,0
U0145,P0037,Beauty,BrandB,52,Male,Urban,Tablet,59.37,5,Night,30,1,207.89,0,0.852,9,0.874,0.396,0.144,0.534,0
U0013,P0004,Clothing,BrandA,32,Female,Urban,Desktop,3.32,13,Morning,22,3,318.87,1,0.116,3,0.686,0.124,0.164,0.373,0
U0212,P0108,Home & Kitchen,BrandD,22,Male,Rural,Mobile,39.64,10,Night,26,4,16.94,0,0.822,10,0.834,0.5,0.898,0.851,1
U0025,P0126,Toys,BrandB,63,Male,Urban,Desktop,27.12,5,Afternoon,21,5,449.39,1,0.952,10,0.713,0.195,0.789,0.791,1
U0068,P0020,Books,BrandC,23,Female,Suburban,Mobile,56.99,14,Afternoon,38,2,262.12,1,0.129,6,0.778,0.657,0.277,0.357,0
U0067,P0188,Books,BrandD,42,Female,Urban,Desktop,15.51,17,Night,26,4,236.07,1,0.141,1,0.836,0.658,0.658,0.567,0
U0233,P0152,Home & Kitchen,BrandD,63,Other,Urban,Mobile,32.39,1,Night,48,3,431.06,1,0.41,10,0.806,0.134,0.815,0.586,0
U0109,P0050,Electronics,BrandD,57,Female,Urban,Mobile,29.46,2,Night,3,3,476.77,1,0.179,3,0.802,0.362,0.901,0.556,0
U0146,P0177,Toys,BrandE,46,Female,Rural,Mobile,42.47,7,Night,23,1,214.6,1,0.531,8,0.623,0.472,0.521,0.395,0
U0111,P0179,Beauty,BrandD,24,Female,Urban,Mobile,5.01,10,Night,22,4,90.36,0,0.756,5,0.687,0.595,0.908,0.81,1
U0228,P0096,Home & Kitchen,BrandA,57,Other,Suburban,Mobile,12.43,7,Night,47,1,408.78,0,0.61,8,0.8,0.366,0.557,0.553,0
U0111,P0105,Beauty,BrandD,30,Male,Urban,Tablet,13.66,16,Afternoon,18,2,204.61,1,0.277,2,0.606,0.359,0.719,0.44,0
U0034,P0164,Sports,BrandE,55,Other,Urban,Mobile,44.55,5,Night,41,1,468.1,0,0.689,7,0.688,0.985,0.981,0.632,1
U0111,P0117,Books,BrandD,35,Male,Urban,Mobile,12.16,12,Evening,2,2,475.2,1,0.716,9,0.68,0.138,0.312,0.462,0
U0264,P0098,Beauty,BrandC,19,Female,Suburban,Mobile,34.84,17,Afternoon,26,3,61.84,1,0.939,7,0.687,0.99,0.252,0.556,0
U0236,P0066,Clothing,BrandC,25,Male,Urban,Mobile,13.7,16,Morning,2,1,478.49,0,0.232,3,0.787,0.143,0.408,0.445,0
U0083,P0079,Beauty,BrandE,28,Male,Urban,Desktop,51.84,16,Afternoon,27,1,187.29,1,0.723,7,0.804,0.36,0.248,0.415,0
U0042,P0162,Sports,BrandA,50,Male,Urban,Mobile,56.59,19,Morning,16,5,324.89,0,0.92,8,0.918,0.544,0.356,0.839,1
U0101,P0164,Toys,BrandA,55,Female,Urban,Mobile,31.59,15,Morning,30,3,22.2,0,0.551,1,0.735,0.229,0.769,0.691,1
U0006,P0006,Books,BrandB,44,Male,Rural,Mobile,21.79,12,Evening,9,5,445.0,0,0.426,3,0.924,0.221,0.53,0.776,1
U0180,P0039,Home & Kitchen,BrandE,37,Male,Rural,Desktop,14.81,10,Night,48,2,322.59,0,0.254,5,0.828,0.331,0.438,0.524,0
U0282,P0170,Sports,BrandD,29,Female,Urban,Mobile,3.94,2,Night,21,2,323.56,0,0.88,6,0.919,0.976,0.432,0.666,1
U0226,P0115,Books,BrandE,60,Other,Suburban,Mobile,16.84,7,Afternoon,29,3,451.58,0,0.455,3,0.892,0.442,0.275,0.604,1
U0229,P0186,Beauty,BrandB,48,Male,Rural,Mobile,39.6,13,Night,48,2,256.63,0,0.932,4,0.841,0.609,0.503,0.675,1
U0289,P0125,Toys,BrandE,44,Male,Urban,Mobile,32.48,3,Evening,20,3,208.21,1,0.863,5,0.725,0.734,0.662,0.63,1
U0150,P0012,Electronics,BrandE,49,Male,Rural,Mobile,56.7,15,Afternoon,35,2,433.73,0,0.439,3,0.684,0.768,0.225,0.49,0
U0277,P0131,Toys,BrandB,27,Male,Rural,Desktop,24.38,1,Afternoon,22,4,372.5,0,0.617,4,0.678,0.719,0.976,0.794,1
U0198,P0018,Electronics,BrandA,20,Female,Urban,Desktop,41.94,3,Afternoon,37,1,474.74,0,0.124,5,0.933,0.403,0.499,0.471,0
U0070,P0040,Clothing,BrandD,62,Female,Urban,Desktop,29.87,10,Night,11,4,470.36,1,0.337,2,0.936,0.201,0.953,0.685,1
U0112,P0021,Toys,BrandB,44,Female,Rural,Mobile,31.24,15,Night,24,3,194.25,1,0.739,10,0.854,0.354,0.221,0.543,0
U0004,P0143,Books,BrandC,52,Male,Suburban,Mobile,16.8,6,Night,19,3,226.26,0,0.71,9,0.909,0.289,0.79,0.762,1
U0095,P0099,Electronics,BrandA,48,Female,Urban,Mobile,27.84,15,Afternoon,48,4,131.71,0,0.418,10,0.922,0.223,0.656,0.739,1
U0152,P0026,Home & Kitchen,BrandC,32,Female,Urban,Tablet,28.78,7,Afternoon,48,1,332.02,1,0.828,8,0.779,0.122,0.838,0.549,0
U0137,P0008,Books,BrandA,33,Female,Urban,Mobile,42.69,5,Morning,41,1,185.45,0,0.312,6,0.82,0.942,0.641,0.515,0
U0247,P0100,Home & Kitchen,BrandD,30,Female,Suburban,Desktop,56.5,4,Morning,6,5,394.12,0,0.515,10,0.747,0.929,0.967,0.846,1
U0243,P0087,Toys,BrandD,52,Female,Suburban,Mobile,20.43,18,Night,28,2,65.17,0,0.525,3,0.746,0.145,0.664,0.607,1
U0031,P0042,Home & Kitchen,BrandE,28,Female,Rural,Mobile,3.49,3,Afternoon,47,5,62.62,0,0.407,2,0.613,0.256,0.806,0.765,1
U0040,P0172,Electronics,BrandC,38,Male,Urban,Mobile,30.28,17,Night,28,1,106.21,1,0.959,7,0.752,0.226,0.89,0.58,0
U0229,P0014,Books,BrandA,28,Other,Suburban,Mobile,33.12,18,Night,12,4,46.72,0,0.727,8,0.836,0.353,0.743,0.801,1
U0036,P0078,Beauty,BrandD,47,Female,Suburban,Tablet,10.94,18,Morning,2,2,311.92,0,0.585,10,0.748,0.284,0.572,0.601,1
U0223,P0002,Sports,BrandB,52,Female,Urban,Tablet,45.87,2,Evening,1,4,77.94,0,0.559,1,0.905,0.951,0.346,0.702,1
U0006,P0119,Electronics,BrandD,39,Male,Urban,Mobile,59.11,13,Night,15,5,84.18,1,0.243,6,0.716,0.176,0.869,0.666,1
U0220,P0037,Electronics,BrandB,55,Female,Rural,Mobile,56.8,15,Evening,29,3,12.04,1,0.435,7,0.646,0.291,0.533,0.503,0
U0075,P0069,Beauty,BrandA,48,Female,Rural,Tablet,12.63,5,Evening,37,4,392.13,1,0.705,9,0.884,0.173,0.659,0.69,1
U0004,P0166,Books,BrandD,31,Male,Urban,Desktop,52.65,3,Afternoon,5,5,407.09,0,0.932,3,0.836,0.982,0.171,0.788,1
U0134,P0041,Books,BrandD,41,Male,Suburban,Mobile,42.57,5,Afternoon,44,5,85.2,0,0.835,2,0.685,0.927,0.548,0.814,1
U0118,P0062,Toys,BrandA,49,Female,Urban,Mobile,27.78,5,Night,6,5,371.06,1,0.37,5,0.788,0.745,0.728,0.677,1
U0094,P0060,Home & Kitchen,BrandD,53,Female,Suburban,Mobile,32.9,5,Morning,4,3,219.6,0,0.491,10,0.741,0.483,0.626,0.652,1
U0062,P0125,Toys,BrandB,49,Female,Suburban,Mobile,51.13,3,Morning,6,3,123.6,1,0.175,1,0.929,0.271,0.504,0.502,0
U0194,P0111,Beauty,BrandD,32,Male,Suburban,Mobile,29.33,3,Night,33,3,312.59,0,0.192,6,0.813,0.299,0.301,0.541,0
U0203,P0014,Toys,BrandC,60,Female,Rural,Mobile,23.02,18,Night,31,2,93.35,0,0.523,9,0.655,0.499,0.379,0.531,0
U0026,P0084,Beauty,BrandE,52,Male,Suburban,Mobile,30.1,4,Morning,48,3,379.66,0,0.577,10,0.776,0.791,0.731,0.697,1
U0173,P0130,Books,BrandB,20,Male,Urban,Mobile,35.17,1,Evening,12,3,28.57,1,0.338,9,0.902,0.338,0.302,0.488,0
U0300,P0070,Home & Kitchen,BrandC,33,Male,Suburban,Mobile,12.16,16,Night,29,3,479.77,1,0.679,7,0.835,0.38,0.66,0.615,1
U0133,P0145,Toys,BrandA,22,Male,Urban,Desktop,54.15,8,Evening,24,4,40.58,0,0.733,7,0.895,0.64,0.631,0.792,1
U0118,P0123,Electronics,BrandB,38,Male,Urban,Desktop,40.78,17,Night,20,3,291.83,0,0.369,8,0.688,0.314,0.973,0.686,1
U0275,P0089,Clothing,BrandE,27,Male,Urban,Mobile,38.36,8,Night,20,2,451.59,1,0.783,10,0.911,0.626,0.155,0.49,0
U0212,P0028,Sports,BrandE,36,Male,Urban,Tablet,6.87,7,Evening,27,5,10.89,0,0.285,2,0.864,0.448,0.197,0.669,1
U0225,P0066,Electronics,BrandA,42,Male,Suburban,Tablet,36.65,8,Evening,47,4,251.76,1,0.59,6,0.855,0.131,0.555,0.64,1
U0020,P0163,Books,BrandA,21,Female,Urban,Mobile,8.14,12,Morning,19,1,178.25,0,0.824,5,0.721,0.462,0.574,0.584,0
U0113,P0005,Sports,BrandB,46,Female,Suburban,Mobile,5.64,16,Night,33,3,292.26,0,0.583,5,0.911,0.928,0.136,0.606,1
U0140,P0193,Clothing,BrandD,36,Male,Suburban,Desktop,32.11,12,Afternoon,4,5,116.6,0,0.917,3,0.823,0.364,0.843,0.917,1
U0047,P0168,Clothing,BrandA,60,Female,Urban,Desktop,24.76,19,Afternoon,17,5,37.13,0,0.153,3,0.898,0.391,0.545,0.719,1
U0001,P0184,Home & Kitchen,BrandD,19,Male,Rural,Tablet,35.74,10,Night,38,4,314.84,0,0.629,6,0.726,0.159,0.412,0.693,1
U0090,P0164,Sports,BrandC,27,Female,Urban,Desktop,6.26,7,Night,42,1,211.34,0,0.606,10,0.651,0.654,0.387,0.489,0
U0142,P0045,Home & Kitchen,BrandE,60,Male,Urban,Desktop,26.43,12,Night,10,2,313.13,0,0.694,10,0.716,0.864,0.875,0.677,1
U0038,P0151,Electronics,BrandD,42,Male,Suburban,Mobile,11.31,5,Evening,16,5,109.22,0,0.85,7,0.759,0.418,0.277,0.777,1
U0293,P0047,Beauty,BrandE,37,Female,Urban,Mobile,59.24,16,Afternoon,47,5,172.68,0,0.753,1,0.787,0.316,0.244,0.757,1
U0139,P0031,Beauty,BrandD,36,Female,Urban,Mobile,34.11,9,Afternoon,44,5,283.03,1,0.811,3,0.779,0.961,0.292,0.676,1
U0259,P0139,Beauty,BrandC,40,Female,Suburban,Mobile,41.56,7,Afternoon,21,5,298.59,0,0.36,1,0.791,0.771,0.663,0.763,1
U0161,P0010,Sports,BrandA,41,Female,Suburban,Desktop,20.2,14,Night,36,4,189.3,0,0.449,10,0.895,0.61,0.83,0.775,1
U0178,P0195,Beauty,BrandC,28,Other,Urban,Mobile,6.59,11,Evening,19,1,143.63,0,0.664,3,0.66,0.375,0.398,0.504,0
U0010,P0118,Electronics,BrandA,63,Male,Rural,Desktop,58.58,7,Night,47,5,140.48,0,0.598,5,0.711,0.299,0.256,0.713,1
U0261,P0014,Home & Kitchen,BrandA,51,Male,Suburban,Mobile,17.89,10,Morning,47,2,91.48,1,0.965,9,0.911,0.744,0.288,0.553,0
U0138,P0080,Sports,BrandE,45,Male,Rural,Mobile,26.0,9,Morning,47,2,166.08,0,0.268,3,0.796,0.57,0.657,0.564,0
U0172,P0093,Home & Kitchen,BrandC,22,Male,Urban,Mobile,39.34,4,Afternoon,45,3,103.72,1,0.416,10,0.804,0.569,0.321,0.488,0
U0013,P0010,Sports,BrandD,22,Female,Suburban,Mobile,2.46,16,Night,5,5,318.74,0,0.615,10,0.767,0.166,0.89,0.854,1
U0168,P0076,Home & Kitchen,BrandC,38,Female,Rural,Desktop,48.81,10,Morning,33,5,286.69,0,0.881,9,0.792,0.561,0.194,0.773,1
U0130,P0094,Clothing,BrandE,29,Male,Suburban,Desktop,32.66,19,Morning,13,5,194.38,0,0.936,1,0.669,0.84,0.129,0.747,1
U0084,P0105,Home & Kitchen,BrandA,21,Other,Suburban,Tablet,17.41,17,Night,47,5,166.29,1,0.402,6,0.791,0.952,0.18,0.575,0
U0101,P0001,Beauty,BrandE,59,Female,Urban,Mobile,4.63,9,Evening,22,5,122.62,1,0.16,9,0.949,0.196,0.861,0.694,1
U0273,P0133,Clothing,BrandB,37,Male,Urban,Mobile,10.59,13,Night,19,2,270.05,0,0.479,5,0.798,0.668,0.686,0.613,1
U0265,P0020,Home & Kitchen,BrandB,55,Male,Urban,Mobile,53.81,1,Night,12,1,459.86,1,0.455,10,0.616,0.612,0.962,0.467,0
U0038,P0008,Sports,BrandD,42,Male,Urban,Mobile,41.48,2,Evening,46,1,344.42,0,0.988,2,0.879,0.901,0.403,0.614,1
U0094,P0171,Sports,BrandE,31,Male,Rural,Desktop,15.74,13,Afternoon,43,3,373.49,1,0.488,5,0.739,0.776,0.291,0.484,0
U0095,P0001,Sports,BrandD,28,Male,Urban,Desktop,4.87,9,Afternoon,40,2,418.02,0,0.375,1,0.654,0.969,0.606,0.547,0
U0069,P0057,Books,BrandD,49,Female,Rural,Desktop,41.75,7,Afternoon,31,5,179.06,0,0.429,9,0.902,0.964,0.584,0.783,1
U0236,P0064,Electronics,BrandB,28,Male,Rural,Mobile,34.77,16,Evening,25,1,36.12,0,0.457,10,0.669,0.303,0.632,0.512,0
U0137,P0118,Sports,BrandD,35,Male,Urban,Desktop,24.87,19,Morning,49,4,313.17,1,0.839,10,0.922,0.753,0.413,0.675,1
U0076,P0028,Clothing,BrandB,44,Other,Urban,Mobile,22.45,7,Evening,13,4,98.39,1,0.173,9,0.755,0.577,0.105,0.447,0
U0035,P0121,Sports,BrandA,35,Female,Rural,Desktop,13.79,6,Night,35,4,286.68,1,0.385,6,0.86,0.293,0.132,0.515,0
U0001,P0107,Books,BrandE,40,Other,Rural,Mobile,40.51,18,Evening,7,5,371.06,1,0.97,9,0.791,0.275,0.697,0.792,1
U0296,P0165,Beauty,BrandD,28,Male,Urban,Mobile,58.27,19,Morning,39,5,392.9,0,0.238,3,0.69,0.173,0.571,0.7,1
U0060,P0175,Clothing,BrandB,38,Male,Urban,Mobile,11.37,11,Morning,21,3,154.41,1,0.768,4,0.835,0.816,0.839,0.668,1
U0267,P0165,Books,BrandC,61,Female,Suburban,Tablet,36.23,12,Night,21,3,258.65,1,0.421,6,0.935,0.392,0.37,0.525,0
U0229,P0049,Beauty,BrandD,22,Male,Suburban,Mobile,26.03,10,Afternoon,15,3,312.38,0,0.624,4,0.869,0.871,0.834,0.745,1
U0270,P0120,Toys,BrandA,40,Male,Urban,Mobile,27.35,13,Morning,26,4,410.64,0,0.19,1,0.811,0.647,0.483,0.637,1
U0286,P0044,Toys,BrandA,58,Female,Suburban,Desktop,15.99,12,Morning,9,5,381.89,0,0.376,7,0.947,0.706,0.187,0.702,1
U0291,P0056,Clothing,BrandC,42,Female,Urban,Mobile,49.68,10,Morning,24,4,494.05,1,0.551,5,0.693,0.363,0.98,0.685,1
U0213,P0156,Home & Kitchen,BrandB,58,Male,Urban,Mobile,29.63,18,Night,30,3,9.0,1,0.309,8,0.622,0.512,0.561,0.478,0
U0165,P0111,Electronics,BrandD,27,Female,Urban,Mobile,33.06,4,Morning,20,5,221.56,1,0.588,9,0.611,0.471,0.667,0.673,1
U0005,P0134,Electronics,BrandB,39,Male,Urban,Mobile,18.98,5,Afternoon,26,2,131.74,1,0.298,5,0.849,0.312,0.704,0.49,0
U0078,P0108,Books,BrandA,36,Male,Urban,Tablet,11.73,5,Night,16,1,64.35,1,0.685,8,0.891,0.849,0.426,0.46,0
U0062,P0189,Beauty,BrandB,18,Male,Urban,Desktop,6.07,12,Afternoon,32,1,456.2,1,0.914,1,0.822,0.66,0.773,0.562,0
U0132,P0148,Electronics,BrandA,24,Male,Urban,Mobile,43.13,3,Morning,30,3,498.99,1,0.177,1,0.917,0.134,0.883,0.575,0
U0089,P0114,Beauty,BrandB,21,Male,Urban,Tablet,12.58,8,Morning,49,4,94.4,0,0.295,7,0.844,0.838,0.448,0.657,1
U0237,P0078,Beauty,BrandC,18,Other,Urban,Mobile,41.71,2,Afternoon,41,2,24.02,0,0.86,6,0.73,0.195,0.691,0.676,1
U0042,P0130,Books,BrandE,32,Female,Rural,Mobile,24.03,18,Night,25,5,141.15,0,0.668,5,0.663,0.463,0.781,0.822,1
U0089,P0037,Books,BrandC,57,Female,Urban,Mobile,25.53,9,Night,20,4,418.26,1,0.171,5,0.924,0.614,0.271,0.513,0
U0296,P0020,Books,BrandC,29,Male,Urban,Mobile,28.68,13,Afternoon,35,3,150.48,0,0.538,9,0.636,0.107,0.399,0.595,0
U0295,P0026,Electronics,BrandE,39,Male,Suburban,Mobile,22.69,7,Morning,0,4,33.17,0,0.289,1,0.79,0.688,0.198,0.595,0
U0104,P0029,Toys,BrandE,39,Male,Rural,Tablet,6.94,10,Evening,3,3,30.98,0,0.279,8,0.71,0.694,0.642,0.606,1
U0014,P0001,Books,BrandD,64,Male,Urban,Desktop,19.27,9,Afternoon,3,1,216.57,0,0.947,2,0.695,0.687,0.821,0.653,1
U0288,P0119,Electronics,BrandD,34,Male,Suburban,Mobile,40.16,15,Afternoon,25,1,466.25,0,0.785,7,0.826,0.247,0.65,0.612,1
U0179,P0035,Books,BrandC,46,Female,Suburban,Mobile,40.28,5,Afternoon,3,4,146.53,0,0.727,6,0.681,0.33,0.262,0.674,1
U0125,P0198,Sports,BrandC,63,Female,Suburban,Desktop,17.89,12,Morning,48,2,216.44,0,0.315,10,0.921,0.323,0.592,0.586,0
U0023,P0059,Beauty,BrandA,31,Female,Urban,Tablet,28.15,1,Night,8,5,55.46,0,0.207,2,0.742,0.964,0.851,0.76,1
U0063,P0069,Books,BrandA,37,Female,Suburban,Desktop,12.41,12,Morning,29,3,249.32,0,0.884,3,0.837,0.161,0.372,0.699,1
U0143,P0161,Clothing,BrandD,50,Other,Urban,Mobile,13.41,6,Afternoon,44,5,349.79,0,0.105,4,0.855,0.486,0.849,0.762,1
U0153,P0179,Beauty,BrandD,60,Male,Suburban,Desktop,2.36,19,Morning,3,1,139.22,0,0.449,7,0.839,0.884,0.806,0.579,0
U0145,P0012,Beauty,BrandA,32,Male,Suburban,Mobile,53.91,19,Morning,4,2,151.87,0,0.35,8,0.916,0.793,0.12,0.497,0
U0225,P0020,Books,BrandA,29,Male,Urban,Mobile,13.43,16,Afternoon,44,2,421.78,0,0.613,2,0.681,0.84,0.316,0.542,0
U0104,P0181,Toys,BrandB,57,Female,Rural,Mobile,14.42,19,Morning,22,5,10.13,0,0.325,8,0.63,0.975,0.589,0.709,1
U0104,P0043,Home & Kitchen,BrandB,37,Other,Urban,Mobile,17.5,3,Evening,15,1,320.05,1,0.38,9,0.619,0.449,0.746,0.409,0
U0039,P0126,Toys,BrandA,47,Male,Rural,Mobile,8.52,10,Morning,21,5,199.97,0,0.865,7,0.907,0.379,0.892,0.933,1
U0198,P0050,Books,BrandB,55,Female,Urban,Mobile,38.72,18,Morning,36,4,152.7,0,0.643,1,0.941,0.128,0.677,0.792,1
U0134,P0029,Beauty,BrandE,20,Female,Urban,Mobile,5.43,13,Night,7,2,330.51,0,0.231,6,0.706,0.235,0.442,0.496,0
U0067,P0185,Clothing,BrandD,45,Male,Urban,Desktop,8.92,18,Night,47,2,418.16,0,0.754,8,0.843,0.606,0.266,0.593,0
U0179,P0039,Beauty,BrandD,43,Male,Rural,Mobile,39.04,3,Afternoon,32,4,281.4,0,0.287,5,0.603,0.242,0.784,0.675,1
U0042,P0184,Toys,BrandA,47,Male,Urban,Mobile,21.04,3,Afternoon,37,1,20.39,0,0.49,2,0.666,0.763,0.286,0.448,0
U0015,P0171,Clothing,BrandC,30,Other,Urban,Mobile,42.77,12,Night,42,2,233.39,0,0.682,5,0.841,0.134,0.726,0.67,1
U0111,P0178,Electronics,BrandA,30,Male,Urban,Tablet,33.89,7,Evening,15,3,234.07,0,0.345,8,0.623,0.334,0.263,0.526,0
U0157,P0151,Sports,BrandB,19,Female,Suburban,Mobile,16.11,8,Morning,4,3,274.18,0,0.446,2,0.764,0.726,0.182,0.558,0
U0289,P0172,Beauty,BrandC,54,Male,Suburban,Mobile,39.4,9,Evening,15,1,337.12,1,0.761,1,0.832,0.33,0.326,0.444,0
U0231,P0038,Books,BrandB,55,Female,Urban,Mobile,7.86,14,Evening,6,4,14.56,0,0.944,4,0.868,0.756,0.356,0.774,1
U0157,P0084,Electronics,BrandE,19,Male,Urban,Desktop,32.65,5,Night,0,5,253.5,1,0.576,4,0.759,0.996,0.682,0.703,1
U0038,P0151,Sports,BrandB,53,Female,Urban,Tablet,26.79,19,Afternoon,8,1,296.21,0,0.109,9,0.821,0.817,0.245,0.395,0
U0097,P0128,Books,BrandE,43,Female,Urban,Mobile,16.8,16,Morning,17,5,174.96,0,0.405,3,0.789,0.408,0.937,0.826,1
U0289,P0126,Home & Kitchen,BrandE,28,Female,Urban,Mobile,36.64,12,Afternoon,44,1,335.84,0,0.459,4,0.618,0.911,0.599,0.495,0
U0254,P0045,Books,BrandB,25,Female,Suburban,Tablet,52.41,4,Evening,46,3,117.95,1,0.405,3,0.86,0.146,0.542,0.541,0
U0196,P0052,Clothing,BrandB,61,Male,Urban,Mobile,59.94,8,Evening,2,4,162.1,0,0.493,2,0.66,0.753,0.491,0.669,1
U0086,P0080,Clothing,BrandE,57,Female,Urban,Desktop,36.86,7,Afternoon,23,3,481.56,0,0.669,4,0.611,0.121,0.61,0.658,1
U0010,P0178,Home & Kitchen,BrandC,60,Male,Urban,Mobile,24.88,15,Afternoon,27,4,177.29,0,0.209,8,0.758,0.257,0.12,0.557,0
U0005,P0124,Electronics,BrandE,39,Male,Rural,Mobile,14.29,6,Night,9,5,176.52,0,0.345,1,0.903,0.989,0.991,0.848,1
U0123,P0119,Sports,BrandD,37,Female,Rural,Mobile,16.17,5,Afternoon,8,1,299.86,1,0.557,8,0.653,0.425,0.602,0.422,0
U0118,P0008,Books,BrandE,25,Male,Rural,Mobile,29.29,14,Afternoon,12,2,485.63,0,0.384,8,0.605,0.838,0.132,0.444,0
